text,decade,book_title,passage_id,decade_id,book_id
"e Priest sat by and heard the child; In trembling zeal he seized his hair, He led him by his little coat, And all admired his priestly care. And standing on the altar high, ‘Lo, what a fiend is here!’ said he: ‘One who sets reason up for judge Of our most holy mystery.’ The weeping child could not be heard, The weeping parents wept in vain: They stripped him to his little shirt, And bound him in an iron chain, And burned him in a holy place Where many had been burned before; The weeping parents wept in vain. Are such things done on Albion’s shore? A LITTLE GIRL LOST Children of the future age, Reading this indignant page, Know that in a former time Love, sweet love, was thought a crime. In the age of gold, Free from winter’s cold, Youth and maiden bright, To the holy light, Naked in the sunny beams delight. Once a youthful pair, Filled with softest care, Met in garden bright Where the holy light Had just removed the curtains of the night. There, in rising day, On the grass they play; Parents were afar, Strangers came not near, And the maiden soon forgot her fear. Tired with kisses sweet, They agree to meet When the silent sleep Waves o’er heaven’s deep, And the weary tired wanderers weep. To her father white Came the maiden bright; But his loving look, Like the holy book, All her tender limbs with terror shook. Ona, pale and weak, To thy father speak! O the trembling fear! O the dismal care That shakes the blossoms of my hoary hair!’ A DIVINE IMAGE Cruelty has a human heart, ",1780,Songs of Innocence and of Experience,1780_Songs_of_Innocence_a_passage_17,8,1780_Songs_of_Innocence_a
"ands. Now like a mighty wind they raise to heaven the voice of song, Or like harmonious thunderings the seats of heaven among: Beneath them sit the aged men, wise guardians of the poor. Then cherish pity, lest you drive an angel from your door. NIGHT The sun descending in the West, The evening star does shine; The birds are silent in their nest, And I must seek for mine. The moon, like a flower In heaven’s high bower, With silent delight, Sits and smiles on the night. Farewell, green fields and happy groves, Where flocks have took delight, Where lambs have nibbled, silent moves The feet of angels bright; Unseen, they pour blessing, And joy without ceasing, On each bud and blossom, And each sleeping bosom. They look in every thoughtless nest Where birds are covered warm; They visit caves of every beast, To keep them all from harm: If they see any weeping That should have been sleeping, They pour sleep on their head, And sit down by their bed. When wolves and tigers howl for prey, They pitying stand and weep; Seeking to drive their thirst away, And keep them from the sheep. But, if they rush dreadful, The angels, most heedful, Receive each mild spirit, New worlds to inherit. And there the lion’s ruddy eyes Shall flow with tears of gold: And pitying the tender cries, And walking round the fold: Saying: ‘Wrath by His meekness, And, by His health, sickness, Is driven away From our immortal day. ‘And now beside thee, bleating lamb, I can lie down and sleep, Or think on Him who bore",1780,Songs of Innocence and of Experience,1780_Songs_of_Innocence_a_passage_18,8,1780_Songs_of_Innocence_a
" leave off play, and let us away, Till the morning appears in the skies.’ ‘No, no, let us play, for it is yet day, And we cannot go to sleep; Besides, in the sky the little birds fly, And the hills are all covered with sheep.’ ‘Well, well, go and play till the light fades away, And then go home to bed.’ The little ones leaped, and shouted, and laughed, And all the hills echoèd. INFANT JOY ‘I have no name; I am but two days old.’ What shall I call thee? ‘I happy am, Joy is my name.’ Sweet joy befall thee! Pretty joy! Sweet joy, but two days old. Sweet joy I call thee: Thou dost smile, I sing the while; Sweet joy befall thee! A DREAM Once a dream did weave a shade O’er my angel-guarded bed, That an emmet lost its way Where on grass methought I lay. Troubled, wildered, and forlorn, Dark, benighted, travel-worn, Over many a tangled spray, All heart-broke, I heard her say: ‘O my children! do they cry, Do they hear their father sigh? Now they look abroad to see, Now return and weep for me.’ Pitying, I dropped a tear: But I saw a glow-worm near, Who replied, ‘What wailing wight Calls the watchman of the night?’ ‘I am set to light the ground, While the beetle goes his round: Follow now the beetle’s hum; Little wanderer, hie thee home!’ ON ANOTHER’S SORROW Can I see another’s woe, And not be in sorrow too? Can I see another’s grief, And not seek for kind relief? Can I see a falling tear, And not feel my sorrow’s share? Can a father see his child Weep, nor be with sorrow filled? Can a ",1780,Songs of Innocence and of Experience,1780_Songs_of_Innocence_a_passage_19,8,1780_Songs_of_Innocence_a
"True, sir,' said Dr Johnson: 'but you may just as well argue, concerning a man who has fallen over a precipice to which he has walked too near, ""His two legs brought him to that""--is he not the better for having two legs?' At Dr Blair's I left him, in order to attend a consultation, during which he and his amiable host were by themselves. I returned to supper, at which were Principal Robertson, Mr Nairne, and some other gentlemen. Dr Robertson and Dr Blair, I remember, talked well upon subordination and government; and, as my friend and I were walking home, he said to me, 'Sir, these two doctors are good men, and wise men.' I begged of Dr Blair to recollect what he could of the long conversation that passed between Dr Johnson and him alone, this evening, and he obligingly wrote to me as follows: March 3, . Dear Sir, ... As so many years have intervened, since I chanced to have that conversation with Dr Johnson in my house, to which you refer, I have forgotten most of what then passed, but remember that I was both instructed and entertained by it. Among other subjects, the discourse happening to turn on modern Latin poets, the Dr expressed a very favourable opinion of Buchanan, and instantly repeated, from beginning to end, an ode of his, intituled Calendae Maiae (the eleventh in his Miscellaneorum Liber), beginning with these words, Salvete sacris deliciis sacrae, with which I had formerly been unacquainted; but upon perusing it, the praise which he bestowed upon it, as one o",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_0,8,1780_The_Journal_of_a_Tou
"eas; but I do not believe it.' BOSWELL. 'I do not think O'Kane was obliged to give it back.' JOHNSON. 'No, sir. If a man with his eyes open, and without any means used to deceive him, gives me a thing, I am not to let him have it again when he grows wiser. I like to see how avarice defeats itself; how, when avoiding to part with money, the miser gives something more valuable.' Col said, the gentleman's relations were angry at his giving away the harp-key, for it had been long in the family. JOHNSON. 'Sir, he values a new guinea more than an old friend.' Col also told us, that the same person having come up with a serjeant and twenty men, working on the high road, he entered into discourse with the serjeant, and then gave him sixpence for the men to drink. The serjeant asked, 'Who is this fellow?' Upon being informed, he said, 'If I had known who he was, I should have thrown it in his face.' JOHNSON. 'There is much want of sense in all this. He had no business to speak with the serjeant. He might have been in haste, and trotted on. He had not learnt to be a miser: I believe we must take him apprentice.' BOSWELL. 'He would grudge giving half a guinea to be taught' JOHNSON. 'Nay, sir, you must teach him gratis. You must give him an opportunity to practice your precepts.' Let me now go back, and glean Johnsoniana. The Saturday before we sailed from Slate, I sat awhile in the afternoon with Dr Johnson in his room, in a quiet serious frame. I observed, that hardly any man was accur",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_1,8,1780_The_Journal_of_a_Tou
"ch good humour. We had good weather, and a fine sail this day. The shore was varied with hills, and rocks, and corn-fields, and bushes, which are here dignified with the name of natural wood. We landed near the house of Ferneley, a farm possessed by another gentleman of the name of M'Leod, who, expecting our arrival, was waiting on the shore, with a horse for Dr Johnson. The rest of us walked. At dinner, I expressed to M'Leod the joy which I had in seeing him on such cordial terms with his clan. 'Government,' said he, 'has deprived us of our ancient power; but it cannot deprive us of our domestick satisfactions. I would rather drink punch in one of their houses' (meaning the houses of his people) 'than be enabled by their hardships, to have claret in my own.' This should be the sentiment of every chieftain. All that he can get by raising his rents, is more luxury in his own house. Is it not better to share the profits of his estate, to a certain degree, with his kinsmen, and thus have both social intercourse and patriarchal influence? We had a very good ride, for about three miles, to Talisker, where Colonel M'Leod introduced us to his lady. We found here Mr Donald M'Lean, the young Laird of Col (nephew to Talisker), to whom I delivered the letter with which I had been favoured by his uncle, Professor M'Leod, at Aberdeen. He was a little lively young man. We found he had been a good deal in England, studying farming, and was resolved to improve the value of his father's lands",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_2,8,1780_The_Journal_of_a_Tou
"nce to which we proceeded the air was quite pure; for the candle burned freely, without the least appearance of the flame growing globular; but as we had only one, we thought it dangerous to venture farther, lest, should it have been extinguished, we should have had no means of ascertaining whether we could remain without danger. Dr Johnson said, this was the greatest natural curiosity he had ever seen. We saw the island of Staffa, at no very great distance, but could not land upon it, the surge was so high on its rocky coast. Sir Allan, anxious for the honour of Mull, was still talking of its woods, and pointing them out to Dr Johnson, as appearing at a distance on the skirts of that island, as we sailed along. JOHNSON. 'Sir, I saw at Tobermorie. what they called a wood, which I unluckily took for HEATH. If you shew me what I shall take for FURZE, it will be something.' In the afternoon we went ashore on the coast of Mull, and partook of a cold repast, which we carried with us. We hoped to have procured some rum or brandy for our boatmen and servants, from a publick-house near where we landed; but unfortunately a funeral a few days before had exhausted all their store. Mr Campbell however, one of the Duke of Argyle's tacksmen, who lived in the neighbourhood, on receiving a message from Sir Allan, sent us a liberal supply. We continued to coast along Mull, and passed by Nuns' Island, which, it is said, belonged to the nuns of Icolmkill, and from which, we were told, the stone",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_3,8,1780_The_Journal_of_a_Tou
"ow, which hardly any man now can bend, and his glaymore, which was wielded with both hands, and is of a prodigious size. We saw here some old pieces of iron armour, immensely heavy. The broadsword now used, though called the glaymore (i.e. the great sword), is much smaller than that used in Rorie More's time. There is hardly a target now to be found in the Highlands. After the disarming act, they made them serve as covers to their butter-milk barrels; a kind of change, like beating spears into pruning-hooks. Sir George Mackenzie's Works (the folio edition) happened to lie in a window in the dining room. I asked Dr Johnson to look at the Characteres Advocatorum. He allowed him power of mind, and that he understood very well what he tells; but said, that there was too much declamation, and that the Latin was not correct. He found fault with approprinquabant, in the character of Gilmour. I tried him with the opposition between gloria and palma, in the comparison between Gilmour and Nisbet, which Lord Hailes, in his Catalogue of the Lords of Session, thinks difficult to be understood. The words are, penes ittum gloria, penes hunc palma. In a short Account of the Kirk of Scotland, which I published some years ago, I applied these words to the two contending parties, and explained them thus: 'The popular party has most eloquence; Dr Robertson's party most influence.' I was very desirous to hear Dr Johnson's explication. JOHNSON. 'I see no difficulty. Gilmour was admired for his par",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_4,8,1780_The_Journal_of_a_Tou
"mmendation, which secured us a very agreeable reception at St Andrews, and which Dr Johnson, in his Journey, ascribes to 'some invisible friend'. Of Dr Beattie, Mr Johnson said, 'Sir, he has written like a man conscious of the truth, and feeling his own strength. Treating your adversary with respect, is giving him an advantage to which he is not entitled. The greatest part of men cannot judge of reasoning, and are impressed by character; so that, if you allow your adversary a respectable character, they will think, that though you differ from him, you may be in the wrong. Sir, treating your adversary with respect, is striking soft in a battle. And as to Hume--a man who has so much conceit as to tell all mankind that they have been bubbled for ages, and he is the wise man who sees better than they--a man who has so little scrupulosity as to venture to oppose those principles which have been thought necessary to human happiness--is he to be surprised if another man comes and laughs at him? If he is the great man he thinks himself, all this cannot hurt him: it is like throwing peas against a rock.' He added 'something much too rough', both as to Mr Hume's head and heart, which I suppress. Violence is, in my opinion, not suitable to the Christian cause. Besides, I always lived on good terms with Mr Hume, though I have frankly told him, I was not clear that it was right in me to keep company with him, 'But', said I, 'how much better are you than your books!' He was cheerful, oblig",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_5,8,1780_The_Journal_of_a_Tou
"paid to them, and they are watched. So that the question of publick or private education is not properly a general one; but whether one or the other is best for MY SON.' We were told the present Mr Waller was a plain country gentleman; and his son would be such another. I observed, a family could not expect a poet but in a hundred generations. 'Nay,' said Dr Johnson, 'not one family in a hundred can expect a poet in a hundred generations.' He then repeated Dryden's celebrated lines, Three poets in three distant ages born, &c. and a part of a Latin translation of it done at Oxford: he did not then say by whom.[Footnote: London, 2d May, . Dr Johnson acknowledged that he was himself the authour of the translation above alluded to, and dictated it to me as follows: Quos laudet vales Graius Romanus et Anglus Tres tria temporibus secla dedere suis. Sublime ingenium Graius; Romanus habebat Carmen grande sonans; Anglus utrumque tulit. Nil majus Natura capit: clarare priores Quae potuere duos tertius unus habet.] He received a card, from Sir Alexander Gordon, who had been his acquaintance twenty years ago in London, and who, 'if forgiven for not answering a line from him', would come in the afternoon. Dr Johnson rejoiced to hear of him, and begged he would come and dine with us. I was much pleased to see the kindness with which Dr Johnson received his old friend Sir Alexander; a gentleman of good family, Lismore, but who had not the estate. The King's College here made him Professor o",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_6,8,1780_The_Journal_of_a_Tou
"pigeon-houses, in their state of nature. Rasay has no pigeon-house. There are no hares nor rabbits in the island, nor was there ever known to be a fox, till last year, when one was landed on it by some malicious person, without whose aid he could not have got thither, as that animal is known to be a very bad swimmer. He has done much mischief. There is a great deal of fish caught in the sea round Rasay; it is a place where one may live in plenty, and even in luxury. There are no deer; but Rasay told us he would get some. They reckon it rains nine months in the year in this island, owing to its being directly opposite to the western coast of Sky, where the watery clouds are broken by high mountains. The hills here, and indeed all the healthy grounds in general, abound with the sweet-smelling plant which the highlanders call gaul, and (I think) with dwarf juniper in many places. There is enough of turf, which is their fuel, and it is thought there is a mine of coal. Such are the observations which I made upon the island of Rasay, upon comparing it with the description given by Martin, whose book we had with us. There has been an ancient league between the families of Macdonald and Rasay. Whenever the head of either family dies, his sword is given to the head of the other. The present Rasay has the late Sir James Macdonald's sword. Old Rasay joined the Highland army in , but prudently guarded against a forfeiture, by previously conveying his estate to the present gentleman, his ",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_7,8,1780_The_Journal_of_a_Tou
"e.' I know not how the Major contrived to introduce the contest between Warburton and Lowth. JOHNSON. 'Warburton kept his temper all along, while Lowth was in a passion. Lowth published some of Warburton's letters. Warburton drew HIM on to write some very abusive letters, and then asked his leave to publish them; which he knew Lowth could not refuse, after what he had done. So that Warburton contrived that he should publish, apparently with Lowth's consent, what could not but shew Lowth in a disadvantageous light.' [Footnote: Here Dr Johnson gave us part of a conversation held between a Great Personage and him, in the library at the Queen's Palace, to the course of which this contest was considered. I have been at great pains to get that conversation as perfectly preserved as possible. It may perhaps at some future time be given to the publick.] At three the drum beat for dinner. I, for a little while, fancied myself a military man, and it pleased me. We went to Sir Eyre Coote's, at the governour's house, and found him a most gentleman-like man. His lady is a very agreeable woman, with an uncommonly mild and sweet tone of voice. There was a pretty large company: Mr Ferne, Major Brewse, and several officers. Sir Eyre had come from the East Indies by land, through the Desarts of Arabia. He told us, the Arabs could live five days without victuals, and subsist for three weeks on nothing else but the blood of their camels, who could lose so much of it as would suffice for that tim",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_8,8,1780_The_Journal_of_a_Tou
"The duke asserted, that he had observed the grandees of Spain diminished in their size by luxury. Dr Johnson politely refrained from opposing directly an observation which the duke himself had made; but said, 'Man must be very different from other animals, if he is diminished by good living; for the size of all other animals is increased by it.' I made some remark that seemed to imply a belief in second sight. The duchess said, 'I fancy you will be a METHODIST.' This was the only sentence her grace deigned to utter to me; and I take it for granted, she thought it a good hit on my CREDULITY in the Douglas cause. A gentleman in company, after dinner, was desired by the duke to go to another room, for a specimen of curious marble, which his grace wished to shew us. He brought a wrong piece, upon which the duke sent him back again. He could not refuse; but, to avoid any appearance of servility, he whistled as he walked out of the room, to show his independency. On my mentioning this afterwards to Dr Johnson, he said, it was a nice trait of character. Dr Johnson talked a great deal, and was so entertaining, that Lady Betty Hamilton, after dinner, went and placed her chair close to his, leaned upon the back of it, and listened eagerly. It would have made a fine picture to have drawn the Sage and her at this time in their several attitudes. He did not know, all the while, how much he was honoured. I told him afterwards. I never saw him so gentle and complaisant as this day. We went ",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_9,8,1780_The_Journal_of_a_Tou
"who is indeed a most promising youth, and with a noble spirit struggles with difficulties, and endeavours to preserve his people. He has been left with an incumbrance of forty thousand pounds debt, and annuities to the amount of thirteen hundred pounds a year. Dr Johnson said, 'If he gets the better of all this, he'll be a hero; and I hope he will. I have not met with a young man who had more desire to learn, or who has learnt more. I have seen nobody that I wish more to do a kindness to than Macleod.' Such was the honourable elogium, on this young chieftain, pronounced by an accurate observer, whose praise was never lightly bestowed. There is neither justice of peace, nor constable in Rasay. Sky has Mr M'Cleod of Ulinish, who is the sheriff substitute, and no other justice of peace. The want of the execution of justice is much felt among the islanders. Macleod very sensibly observed, that taking away the heritable jurisdictions had not been of such service in the islands, as was imagined. They had not authority enough in lieu of them. What could formerly have been settled at once, must now either take much time and trouble, or be neglected. Dr Johnson said, 'A country is in a bad state, which is governed only by laws; because a thousand things occur for which laws cannot provide, and where authority ought to interpose. Now destroying the authority of the chiefs set the people loose. It did not pretend to bring any positive good, but only to cure some evil; and I am not well ",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_10,8,1780_The_Journal_of_a_Tou
"n. JOHNSON. 'No, sir; it is only, one man has more mind than another. He may direct it differently; he may, by accident, see the success of one kind of study, and take a desire to excel in it. I am persuaded that, had Sir Isaac Newton applied to poetry, he would have made a very fine epick poem. I could as easily apply to law as to tragick poetry.' BOSWELL. 'Yet, sir, you did apply to tragick poetry, not to law.' JOHNSON. 'Because, sir, I had not money to study law. Sir, the man who has vigour, may walk to the east, just as well as to the west, if he happens to turn his head that way.' BOSWELL. 'But, sir, 'tis like walking up and down a hill; one man will naturally do the one better than the other. A hare will run up a hill best, from her fore-legs being short; a dog down.' JOHNSON. 'Nay, sir; that is from mechanical powers. If you make mind mechanical, you may argue in that manner. One mind is a vice, and holds fast; there's a good memory. Another is a file; and he is a disputant, a controversialist. Another is a razor; and he is sarcastical.' We talked of Whitefield. He said, he was at the same college with him, and knew him 'before he began to be better than other people' (smiling); that he believed he sincerely meant well, but had a mixture of politicks and ostentation: whereas Wesley thought of religion only. [Footnote: That cannot be said now, after the flagrant part which Mr John Wesley took against our American brethren, when, in his own name, he threw amongst his ent",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_11,8,1780_The_Journal_of_a_Tou
"N. 'Why, we are not so sure of his being very friendly to us. He blazes, if you will, but that is not always the steadiest light. Lowth is another bishop who has risen by his learning.' Dr Johnson examined young Arthur, Lord Monboddo's son, in Latin. He answered very well; upon which he said, with complacency, 'Get you gone! When King James comes back, [Footnote: I find, some doubt has been entertained concerning Dr Johnson's meaning here. It is to be supposed that he meant, 'when a king shall again be entertained in Scotland'.] you shall be in the ""Muses' Welcome""!' My lord and Dr Johnson disputed a little, whether the savage or the London shopkeeper had the best existence; his lordship, as usual, preferring the savage. My lord was extremely hospitable, and I saw both Dr Johnson and him liking each other better every hour. Dr Johnson having retired for a short time, his lordship spoke of his conversation as I could have wished. Dr Johnson had said, 'I have done greater feats with my knife than this;' though he had eaten a very hearty dinner. My lord, who affects or believes he follows an abstemious system, seemed struck with Dr Johnson's manner of living. I had a particular satisfaction in being under the roof of Monboddo, my lord being my father's old friend, and having been always very good to me. We were cordial together. He asked Dr Johnson and me to stay all night. When I said we must be at Aberdeen, he replied, 'Well, I am like the Romans: I shall say to you, ""Happy to",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_12,8,1780_The_Journal_of_a_Tou
"psis Leviniae ripis, Quas VERSICULIS SUB EXITU VITAE ILLUSTRATAS Primis infans vagitibus personuit, Ponendam curavit JACOBUS SMOLLET de Bonhill Abi et reminscere. Hoc quidem honore, Non modo defuncti memoriae, Verum ettam exemplo, prospectum esse; Aliis enim, si modo digni sint, Idem erit virtutis praemium!] We had this morning a singular proof of Dr Johnson's quick and retentive memory. Hay's translation of Martial was lying in a window. I said, I thought it was pretty well done, and shewed him a particular epigram, I think, of ten, but am certain of eight, lines. He read it, and tossed away the book, saying 'No, it is NOT pretty well.' As I persisted in my opinion, he said, 'Why, sir, the original is thus' (and he repeated it); 'and this man's translation is thus,' and then he repeated that also, exactly, though he had never seen it before, and read it over only once, and that too, without any intention of getting it by heart. Here a post-chaise, which I had ordered from Glasgow, came for us, and we drove on in high spirits. We stopped at Dunbarton, and though the approach to the castle there is very steep, Dr Johnson ascended it with alacrity, and surveyed all that was to be seen. During the whole of our tour he shewed uncommon spirit, could not bear to be treated like an old or infirm man, and was very unwilling to accept of any assistance, insomuch that, at our landing at Icolmkill, when Sir Allan McLean and I submitted to be carried on men's shoulders from the boat to t",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_13,8,1780_The_Journal_of_a_Tou
"er went. He was sorry when Young died. The cause of quarrel between Young and his son, he told us, was, that his son insisted Young should turn away a clergyman's widow, who lived with him, and who, having acquired great influence over the father, was saucy to the son. Dr Johnson said, she could not conceal her resentment at him, for saying to Young, that 'an old man should not resign himself to the management of any body.' I asked him, if there was any improper connection between them. 'No, sir, no more than between two statues. He was past fourscore, and she a very coarse woman. She read to him, and, I suppose, made his coffee, and frothed his chocolate, and did such things as an old man wishes to have done for him.' Dr Dodridge being mentioned, he observed that 'he was author of one of the finest epigrams in the English language. It is in Orton's Life of him. The subject is his family-motto, Dum vivimus, vivamus; which, in its primary signification, is, to be sure, not very suitable to a Christian divine; but he paraphrased it thus: ""Live, while you live, the EPICURE would say, And seize the pleasures of the present day. Live, while you live, the sacred PREACHER cries, And give to God each moment as it flies. Lord, in my views let both united be; I live in PLEASURE, when I live to THEE.""' I asked if it was not strange that government should permit so many infidel writings to pass without censure. JOHNSON. 'Sir, it is mighty foolish. It is for want of knowing their own powe",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_14,8,1780_The_Journal_of_a_Tou
"day, 'that it was but of late that historians bestowed pains and attention in consulting records, to attain to accuracy. Bacon, in writing his History of Henry VII, does not seem to have consulted any, but to have just taken what he found in other histories, and blended it with what he learnt by tradition.' He agreed with me that there should be a chronicle kept in every considerable family, to preserve the characters and transactions of successive generations. After dinner I started the subject of the temple of Anaitis. Mr M'Queen had laid stress on the name given to the place by the country people, Ainnit; and added, 'I knew not what to make of this piece of antiquity, till I met with the Anaitidis delubrum in Lydia, mentioned by Pausanias and the elder Pliny.' Dr Johnson, with his usual acuteness, examined Mr M'Queen as to the meaning of the word Ainnit, in Erse; and it proved to be a WATER-PLACE, or a place near water, 'which,' said Mr M'Queen, 'agrees with all the descriptions of the temples of that goddess, which were situated near rivers, that there might be water to wash the statue'. JOHNSON. 'Nay, sir, the argument from the name is gone. The name is exhausted by what we see. We have no occasion to go to a distance for what we can pick up under our feet. Had it been an accidental name, the similarity between it and Anaitis might have had something in it; but it turns out to be a mere physiological name.' Macleod said, Mr M'Queen's knowledge of etymology had destroyed ",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_15,8,1780_The_Journal_of_a_Tou
"nd, we should have been as little concerned to enquire how the founder of the family came there. [Footnote: Book VI. chap. 3. Since I have quoted Mr Archdeacon Paley upon one subject, I cannot but transcribe, from his excellent work, a distinguished passage in support of the Christian Revelation. After shewing, in decent but strong terms, the unfairness of the INDIRECT attempts of modern infidels to unsettle and perplex religious principles, and particularly the irony, banter, and sneer, of one whom he politely calls 'an eloquent historian', the archdeacon thus expresses himself: 'Seriousness is not constraint of thought; nor levity, freedom. Every mind which wishes the advancement of truth and knowledge, in the most important of all human researches, must abhor this licentiousness, as violating no less the laws of reasoning than the rights of decency. There is but one description of men to whose principles it ought to be tolerable. I mean that class of reasoners who can see LITTLE in Christianity even supposing it to be true. To such adversaries we address this reflection. Had Jesus Christ delivered no other declaration than the following, ""The hour is coming in the which all that are in the graves shall hear his voice, and shall come forth, --they that have done well unto the resurrection of life, and they that have done evil unto the resurrection of damnation,"" he had pronounced a message of inestimable importance, and well worthy of that splendid apparatus of prophecy and",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_16,8,1780_The_Journal_of_a_Tou
"as I say, glad to encourage any friends; and therefore, since their accession, there is no instance of any man being kept back on account of his bad principles; and hence this inundation of impiety.' I observed that Mr Hume, some of whose writings were very unfavourable to religion, was, however, a Tory. JOHNSON. 'Sir, Hume is a Tory by chance, as being a Scotchman; but not upon a principle of duty; for he has no principle. If he is any thing, he is a Hobbist.' There was something not quite serene in his humour to night, after supper; for he spoke of hastening away to London, without stopping much at Edinburgh. I reminded him, that he had General Oughton and many others to see. JOHNSON. 'Nay, I shall neither go in jest, nor stay in jest. I shall do what is fit.' BOSWELL. 'Ay, sir, but all I desire is, that you will let me tell you when it is fit.' JOHNSON. 'Sir, I shall not consult you.' BOSWELL. 'If you are to run away from us, as soon as you get loose, we will keep you confined in an island.' He was, however, on the whole, very good company. Mr Donald M'Leod expressed very well the gradual impression made by Dr Johnson on those who are so fortunate as to obtain his acquaintance. 'When you see him first, you are struck with awful reverence; then you admire him; and then you love him cordially.' I read this evening some part of Voltaire's History of the War in , and of Lord Kames against Hereditary Indefeasible Right. This is a very slight circumstance, with which I should no",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_17,8,1780_The_Journal_of_a_Tou
"iousness of such birth inspires. Her figure was majestick, her manners high-bred, her reading extensive, and her conversation elegant. She had been the admiration of the gay circles of life, and the patroness of poets. Dr Johnson was delighted with his reception here. Her principles in Church and state were congenial with his. She knew all his merit, and had heard much of him from her son, Earl Alexander, who loved to cultivate the acquaintance of men of talents, in every department. All who knew his lordship, will allow that his understanding and accomplishments were of no ordinary rate. From the gay habits which he had early acquired, he spent too much of his time with men, and in pursuits far beneath such a mind as his. He afterwards became sensible of it, and turned his thoughts to objects of importance; but was cut off in the prime of his life. I cannot speak, but with emotions of the most affectionate regret, of one, in whose company many of my early days were passed, and to whose kindness I was much indebted. Often must I have occasion to upbraid myself, that soon after our return to the main land, I allowed indolence to prevail over me so much, as to shrink from the labour of continuing my Journal with the same minuteness as before; sheltering myself in the thought, that we had done with the Hebrides; and not considering, that Dr Johnson's Memorabilia were likely to be more valuable when we were restored to a more polished society. Much has thus been irrecoverably los",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_18,8,1780_The_Journal_of_a_Tou
" frighten young people with difficulties; on the contrary, I tell them that they may very easily get as much as will do very well. I do not indeed tell them that they will be BENTLEYS.' The night we rode to Col's house, I said, 'Lord Elibank is probably wondering what is become of us.' JOHNSON. 'No, no; he is not thinking of us.' BOSWELL. 'But recollect the warmth with which he wrote. Are we not to believe a man, when he says he has a great desire to see another? Don't you believe that I was very impatient for your coming to Scotland?' JOHNSON. 'Yes, sir; I believe you were; and I was impatient to come to you. A young man feels so, but seldom an old man.' I however convinced him that Lord Elibank, who has much of the spirit of a young man, might feel so. He asked me if our jaunt had answered expectation. I said it had much exceeded it. I expected much difficulty with him, and had not found it 'And,' he added, 'wherever we have come, we have been received like princes in their progress.' He said, he would not wish not to be disgusted in the Highlands; for that would be to lose the power of distinguishing, and a man might then lie down in the middle of them. He wished only to conceal his disgust. At Captain M'Lean's, I mentioned Pope's friend, Spence. JOHNSON. 'He was a weak conceited man.' [Footnote: Mr Langton thinks this must have been the hasty expression of a splenetick moment as he has heard Dr Johnson speak of Mr Spence's judgement in criticism with so high a degree of r",1780,"The Journal of a Tour to the Hebrides with Samuel Johnson, LL.D.",1780_The_Journal_of_a_Tou_passage_19,8,1780_The_Journal_of_a_Tou
